Time (s),Latitude (°),Longitude (°),Height (m),Velocity (m/s),Direction (°),Horizontal Accuracy (m),Vertical Accuracy (°),Activity
217.7847166,51.9937081,5.938150719,23.3148355,2.549103744,324.0548413,4.738469758,3.372156786,running
217.9743922,51.99368244,5.938565762,22.73446041,2.25051602,307.7069151,4.742751892,3.366131536,running
218.0829189,51.99340754,5.939024533,19.58670289,1.746144075,96.90168927,4.734509085,3.377715316,running
218.2072693,51.9932937,5.93855285,20.75310378,1.393529791,109.7157209,4.7315355,3.381879485,running
218.3054228,51.9937181,5.938213918,22.3090862,2.254768113,320.5535391,4.737064774,3.374130163,running
218.3603213,51.99301305,5.939740798,22.07942125,2.597190049,121.8148781,4.733887133,3.37858693,running
218.4953334,51.99285028,5.93931334,21.70259156,2.179365173,134.119105,4.7329328,3.37992369,running
218.5014158,51.99329141,5.939136331,21.28626397,2.270061047,167.1438365,4.739599965,3.370568084,running
218.7100499,51.99321992,5.939154676,22.19999867,1.708268022,210.5301707,4.728759438,3.385760065,running
218.7847036,51.99372445,5.938124642,23.00370505,2.480067373,320.4782018,4.739115697,3.371248944,running
218.9743791,51.9937039,5.938545917,22.43489497,2.339076526,316.1197605,4.745207578,3.362668892,running
219.0829087,51.99340727,5.939060491,19.19440064,1.777270893,98.02904847,4.733021752,3.379799126,running
219.2072589,51.9932872,5.938592104,20.62306731,1.39866703,108.380914,4.730922848,3.382736473,running
219.3054104,51.9937329,5.938198846,22.52900322,1.392978663,323.7452825,4.735137849,3.37683381,running
219.3603097,51.99300212,5.939780661,21.58318008,2.680584467,118.067551,4.736116502,3.375461082,running
219.4953213,51.99283251,5.939343759,21.88873174,2.358726572,133.2475795,4.73407094,3.378329375,running
219.5014063,51.99327029,5.939126495,21.93189517,2.274755361,182.0643406,4.73874013,3.371776833,running
219.7100396,51.99320393,5.939137618,22.56537211,1.668493037,213.63441,4.729643146,3.384525483,running
219.7846909,51.9937422,5.938102959,23.0131551,2.419915808,320.8408483,4.739800942,3.370285457,running
219.9743668,51.99371616,5.938508212,22.96655133,2.344122912,308.313722,4.744585122,3.363547095,running
220.0828989,51.99340032,5.939098307,19.77050245,1.814830327,106.3956245,4.734375519,3.377902527,running
220.2072495,51.99328808,5.938634612,20.78724471,1.921478788,97.01686056,4.730137328,3.383834791,running
220.3053976,51.99375295,5.938173447,22.47809686,1.466046651,323.1006519,4.736389438,3.375078091,running
220.360301,51.99299429,5.939817575,21.58936081,2.58197666,112.2593668,4.736583467,3.374805786,running
220.4953095,51.99281868,5.939375067,21.70784158,2.361265118,130.2629507,4.733308158,3.379398011,running
220.5013957,51.99325081,5.939120342,20.98172138,2.207950667,188.5987476,4.736022831,3.375592507,running
220.7100298,51.99318583,5.939121293,22.42840424,1.683008134,212.5888191,4.728704973,3.385836132,running
220.7846776,51.99375775,5.938076189,22.89320369,2.433085487,316.134394,4.740728898,3.368980045,running
220.9743545,51.99373376,5.938486243,22.52751328,2.255591711,314.2879682,4.743521706,3.365046635,running
221.0828893,51.99339598,5.93913414,19.68168089,1.763350471,106.3337611,4.733792882,3.378718986,running
221.2072399,51.99328873,5.938665836,20.52928552,1.411498559,93.58329353,4.728954514,3.385487592,running
221.3053885,51.99377323,5.938142798,22.69529296,2.10577533,318.4402355,4.73721962,3.373912759,running
221.3602847,51.99298267,5.939854537,21.72658479,2.575472569,112.7743401,4.739937096,3.370093969,running
221.4952993,51.99280804,5.939403468,21.39493253,2.271366784,124.7813089,4.735139608,3.376831344,running
221.501384,51.9932276,5.939110771,21.27258373,2.333389605,192.7293738,4.736431831,3.375018598,running
221.7100191,51.99316835,5.939101077,22.30095846,1.736175959,214.9170182,4.731103483,3.38248383,running
221.7846645,51.99377603,5.938053889,23.0426843,2.428839379,318.2285337,4.74143407,3.367987529,running
221.9743444,51.99374685,5.938456027,22.67320947,2.262138032,310.5299194,4.743793724,3.364663154,running
222.0828799,51.99338419,5.939165949,19.88964361,1.771530153,115.7487628,4.734100609,3.3782878,running
222.2072318,51.99328661,5.938715433,20.28801602,1.594619575,95.83039192,4.730282594,3.38363172,running
222.3053726,51.99378957,5.938126486,22.79676898,1.394393773,322.1908864,4.735529272,3.376284874,running
222.3602722,51.99297372,5.939896227,21.72443833,2.63055498,110.484992,4.740487564,3.369319618,running
222.4952881,51.99278623,5.939427342,21.63748876,2.323163373,134.4286822,4.733704971,3.378842151,running
222.5013733,51.99321183,5.939090709,21.64339693,2.162495069,205.3919645,4.735439446,3.376410859,running
222.7100085,51.99315244,5.939079929,22.13300761,1.737994299,217.6266576,4.732382423,3.380694254,running
222.7846528,51.99379455,5.938032035,23.06343054,2.396175282,320.9531221,4.740998401,3.368600777,running
222.9743296,51.99375833,5.938428056,22.70761484,2.15076216,308.241169,4.743234724,3.365451141,running
223.0828699,51.99337097,5.939192453,19.93115349,1.800080724,125.575816,4.731906257,3.381360703,running
223.2072219,51.99329151,5.938769722,20.36386029,2.300153695,86.20257221,4.731893184,3.381378998,running
223.3053602,51.99381895,5.938092128,22.65360796,2.857718812,322.0954623,4.738678289,3.371863743,running
223.3602601,51.99296521,5.939931571,21.97627587,2.553155714,111.4257483,4.74765866,3.359207388,running
223.4952759,51.9927627,5.939444804,21.29998167,2.355778281,146.4814264,4.732129732,3.381047949,running
223.5013626,51.993198,5.939071697,21.26625314,2.021409318,215.1085006,4.735881569,3.375790693,running
223.7099992,51.99314103,5.93905248,22.31904546,1.693029863,227.5858323,4.732452793,3.380595746,running
223.7846391,51.99381193,5.938008285,23.39577108,2.373857018,320.7627774,4.741301405,3.368174285,running
223.9743168,51.99377207,5.938402404,22.90343851,2.182113527,307.8028332,4.743485894,3.365097117,running
224.0828596,51.99335679,5.939217493,20.02836303,1.743956126,132.0402412,4.729248082,3.38507749,running
224.2072117,51.99328788,5.93880506,19.9754323,1.377819863,96.18304157,4.731505296,3.381921741,running
224.3053474,51.99382727,5.938077319,22.58520548,1.612179605,316.9506319,4.735598221,3.376188165,running
224.360247,51.99295402,5.939957541,21.89842109,2.342063992,116.4771383,4.753344072,3.351157586,running
224.4952644,51.99275039,5.939474624,21.44787408,2.295311597,136.9034737,4.731806228,3.381500681,running
224.5013525,51.9931811,5.939050682,21.24383356,2.098679739,217.4092897,4.735776047,3.375938724,running
224.7099922,51.9931347,5.939022338,22.15296493,1.677511172,241.8636973,4.733596118,3.378994647,running
224.7846264,51.99382991,5.937986942,23.52250719,2.418636266,322.264259,4.736828506,3.374461844,running
224.974304,51.99378681,5.938381168,22.53434907,2.123609359,312.0817994,4.743302181,3.365356066,running
225.0828491,51.99334196,5.939241099,19.94582307,1.744481781,136.2444705,4.728415612,3.386240221,running
225.2072022,51.9932919,5.938858733,20.37148939,1.517298083,90.0430154,4.732994084,3.379837871,running
225.3053378,51.99384615,5.93805093,22.69119099,1.387987769,316.420635,4.734454267,3.377792153,running
225.3602377,51.99294409,5.939994547,22.01380931,2.379238738,111.6050933,4.754861737,3.349003867,running
225.4952531,51.9927381,5.939499688,21.90219238,2.194902524,132.807299,4.730462511,3.383380184,running
225.5013418,51.99316443,5.93902287,21.24496918,2.274519469,222.5348874,4.734193557,3.378157544,running
225.7099787,51.99313246,5.938988608,22.03207758,1.666894306,255.6767201,4.734718868,3.377421246,running
225.7846134,51.99384978,5.937969522,23.54652882,2.40870475,326.293969,4.736842656,3.374441981,running
225.9742925,51.99380184,5.938354598,22.89418454,2.220499163,311.1496016,4.743016198,3.365759108,running
226.0828408,51.99332207,5.939260323,21.06054646,1.779789467,144.6293674,4.727619739,3.387351272,running
226.2071937,51.99329717,5.938912922,20.05816273,2.40882332,83.34886159,4.731924524,3.381335141,running
226.3053223,51.99386967,5.938017845,23.30703456,2.416776035,315.3165093,4.73839897,3.372256253,running
226.3602221,51.9929293,5.940033157,22.65717271,2.522517121,114.9311866,4.76574621,3.333496677,running
226.495241,51.9927254,5.939525932,21.28408755,2.151787418,126.8433954,4.731238846,3.38229449,running
226.5013299,51.99315037,5.938995273,21.46045138,2.325481795,227.4349449,4.733781662,3.378734705,running
226.7099681,51.99313434,5.938956591,22.20365508,1.684661921,267.4710844,4.737439573,3.373603907,running
226.7846007,51.99386927,5.937949258,23.68577681,2.388013601,326.6552301,4.737333095,3.373753426,running
226.9742796,51.9938189,5.938334114,22.94125624,2.170751203,316.1781491,4.74227468,3.366803809,running
227.0828304,51.99330258,5.939272136,20.89052469,1.76758402,155.241514,4.727890629,3.386973167,running
227.2071843,51.99329303,5.938953175,20.4811102,1.395650109,89.94269766,4.733927931,3.378529765,running
227.3053095,51.99388113,5.938000909,22.82684372,1.493063889,314.0236007,4.736021616,3.375594212,running
227.3602101,51.9929178,5.940070002,22.37706658,2.515275146,113.4124879,4.753233949,3.351313781,running
227.495229,51.99270559,5.939556428,21.19700456,2.355790433,130.1927141,4.731673674,3.381686159,running
227.501323,51.99313938,5.93897314,21.52984664,2.110620638,229.3342356,4.731266817,3.382255362,running
227.7099576,51.99314163,5.938925676,21.91514623,1.693520538,282.6945778,4.736966995,3.374267434,running
227.7845874,51.99388647,5.937925962,23.81849967,2.402582882,323.5661288,4.738127164,3.372638138,running
227.9742666,51.99383226,5.938309203,22.75264492,2.149572158,312.9481209,4.742329318,3.366726848,running
228.0828199,51.99328176,5.939285236,20.88823584,1.7807579,158.8209933,4.725806418,3.389880636,running
228.2071744,51.99329083,5.939011218,19.92164019,2.102504911,91.23132394,4.730681318,3.383074239,running
228.3052971,51.99390098,5.937970079,23.60519361,1.842673148,312.9418694,4.735396272,3.37647141,running
228.3602005,51.99291042,5.94010844,22.45737103,2.509192251,108.0778815,4.750167192,3.355659202,running
228.4952178,51.99269195,5.939592826,21.2610993,2.545281537,125.752031,4.732021933,3.381198819,running
228.5013096,51.99313158,5.938951073,21.69902205,1.698652036,234.9007547,4.731245258,3.382285521,running
228.7099476,51.99315196,5.938897515,22.14889942,1.724054767,293.2602281,4.737957498,3.372876484,running
228.7845752,51.99390999,5.937912583,23.57881304,2.515473994,332.7366611,4.737248738,3.373871875,running
228.9742543,51.99384602,5.938288192,22.62324643,2.095211763,314.5206434,4.743504867,3.365070372,running
229.0828098,51.99326224,5.939296822,20.98403456,1.742135763,162.6537369,4.723371341,3.393272787,running
229.2071654,51.99329168,5.939051618,20.27672939,1.654920493,89.18069242,4.731169531,3.382391447,running
229.305284,51.99391662,5.937945901,23.53780081,1.704258349,314.1459523,4.734733515,3.377400713,running
229.3601879,51.99290527,5.940146273,22.88447887,2.467517756,104.0604288,4.746355362,3.361048618,running
229.4952064,51.99267894,5.939622533,21.92031562,2.452859436,125.0069825,4.733962137,3.378481837,running
229.5013013,51.99312842,5.938924685,21.77521038,1.601627327,246.898796,4.729805621,3.384298423,running
229.7099371,51.99315482,5.938863135,22.47888043,1.68454898,287.0641719,4.737914572,3.372936783,running
229.7845618,51.99392211,5.937895547,23.55980194,1.952901867,327.0885542,4.736652042,3.374709538,running
229.9742422,51.99386011,5.938267439,22.90573795,2.111930759,314.732648,4.743652957,3.364861611,running
230.0828,51.99324211,5.939313392,20.43594996,1.786214917,159.0838902,4.725755628,3.389951442,running
230.2071561,51.99328785,5.939097322,21.08179956,1.368582306,99.39911639,4.728578789,3.386012356,running
230.305272,51.99392821,5.937915706,23.41414087,1.745376125,307.5920955,4.736375309,3.375097919,running
230.3601755,51.99290722,5.940179884,23.04510872,2.299946197,93.56400975,4.74862125,3.357846521,running
230.495195,51.99266237,5.9396403,21.83562232,2.205155477,134.2403448,4.734462962,3.377779965,running
230.5012875,51.99313293,5.938892872,21.84928885,1.622957543,269.6717187,4.728486791,3.386140827,running
230.7099277,51.99316516,5.938834551,22.3983111,1.727549365,295.1940178,4.738766192,3.371740206,running
230.784549,51.99393363,5.937873315,23.64669323,1.680385024,317.3050391,4.735611317,3.376169795,running
230.9742292,51.99387482,5.938246846,22.62109293,2.10026213,315.8251238,4.742763275,3.366115498,running
231.0827911,51.99322123,5.939321172,21.16467766,1.745623811,163.4042616,4.727000433,3.388215451,running
231.207146,51.99327329,5.939133292,20.40723179,1.493969961,118.6409537,4.730293652,3.38361626,running
231.3052582,51.99393927,5.937886121,23.35417501,1.711462595,304.6651525,4.736714178,3.374622323,running
231.3601605,51.99291329,5.940208934,23.05209124,2.27294311,86.35218807,4.74881009,3.357579449,running
231.4951839,51.99264534,5.939670249,22.35117292,2.327716504,134.6531872,4.734614622,3.377567381,running
231.5012772,51.99313161,5.938868427,21.89736059,1.623294281,270.7735855,4.73148274,3.381953298,running
231.7099205,51.99317028,5.938801506,22.84434565,1.685721435,291.0899007,4.739250204,3.371059853,running
231.7845362,51.99394923,5.937855348,23.4980238,1.689387444,321.0309054,4.735388726,3.376481993,running
231.9742161,51.99388959,5.938222132,22.63246562,2.125374429,316.022814,4.743968458,3.364416786,running
232.0827807,51.99319713,5.939320909,21.23443792,1.781149573,174.5905986,4.726927081,3.388317784,running
232.2071356,51.99324571,5.939158579,20.74001782,1.864811786,145.7310364,4.727832632,3.387054123,running
232.3052458,51.99395395,5.937863249,23.25848728,1.705831113,309.9232194,4.737631619,3.373334208,running
232.3601468,51.99291213,5.940233879,23.12641373,2.105945347,90.57682019,4.74775372,3.359073034,running
232.4951719,51.99263367,5.939704213,21.83254481,2.391840585,127.1622547,4.73412676,3.378251153,running
232.5012689,51.99313641,5.938843038,22.11178622,1.628107508,280.0784821,4.732352045,3.380736777,running
232.7099059,51.9931811,5.938771539,22.54773596,1.673918279,300.6709022,4.739604088,3.370562285,running
232.784524,51.99396496,5.937835224,23.63841991,1.687058701,321.6780496,4.734701045,3.377446232,running
232.9742045,51.99390622,5.938200669,22.9108192,2.170406959,318.2085384,4.743700279,3.364794897,running
233.0827705,51.99317618,5.939304484,20.77206427,1.762874422,194.7285852,4.725610009,3.390154432,running
233.2071267,51.99322383,5.939169445,20.8565103,1.351320828,159.291748,4.724437629,3.391788042,running
233.3052335,51.99396443,5.937832512,23.44019478,1.767173011,305.6638343,4.738550552,3.372043253,running
233.3601352,51.99291738,5.940262242,22.41262508,2.108639439,84.62509976,4.747462713,3.359484308,running
233.4951605,51.99261848,5.939726553,22.02927996,2.293589856,129.6628886,4.730581693,3.383213542,running
233.5012583,51.99314522,5.938813586,22.09162592,1.66458328,292.4946627,4.732095382,3.381096025,running
233.7098963,51.99319343,5.938745712,22.51771236,1.692037833,307.3729183,4.740240036,3.369667852,running
233.7845113,51.99397704,5.937811316,23.48065463,1.700996681,317.4367455,4.735501194,3.376324256,running
233.9741914,51.99392202,5.938177741,22.9264237,2.19206106,318.4085302,4.744358909,3.363866165,running
234.0827606,51.993158,5.939289244,20.91661098,1.689933509,205.9209134,4.725449555,3.390378081,running
234.2071177,51.9931837,5.939176238,21.1593016,2.837893115,169.3458524,4.73006524,3.383935558,running
234.3052214,51.99397933,5.937807532,22.92412997,1.746807141,310.0370971,4.741560255,3.367809879,running
234.3601222,51.99292295,5.9402938,22.0041119,2.096624696,82.51332276,4.748453913,3.358083154,running
234.4951493,51.9926005,5.939757507,22.87323853,2.462932581,130.2204211,4.730230857,3.383704046,running
234.5012439,51.99315895,5.938792404,22.46549542,1.678440314,305.468476,4.732307515,3.380799108,running
234.7098863,51.99320881,5.938720304,22.77781946,1.706087382,315.2548386,4.738979054,3.371441021,running
234.784498,51.99399193,5.937794047,23.10864553,1.694267587,321.8254867,4.735847506,3.375838479,running
